province,country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region,Active_rate,Death_rate,reacovery_rate,new_cases
Unknown,Thailand,15.870032,100.992541,20-07-2020,3250,58,3096,96,South-East Asia,2.953846154,1.784615385,95.26153846,0
Unknown,Togo,8.6195,0.8248,20-07-2020,783,15,554,214,Africa,27.33077905,1.915708812,70.75351213,5
Unknown,Trinidad and Tobago,10.6918,-61.2225,20-07-2020,137,8,124,5,Americas,3.649635036,5.839416058,90.51094891,0
Unknown,Tunisia,33.886917,9.537499,20-07-2020,1381,50,1099,232,Eastern Mediterranean,16.79942071,3.620564808,79.58001448,7
Unknown,Turkey,38.9637,35.2433,20-07-2020,220572,5508,203002,12062,Europe,5.468509149,2.49714379,92.03434706,931
Unknown,Uganda,1.373333,32.290275,20-07-2020,1069,0,1071,-2,Africa,-0.187090739,0,100.1870907,4
Unknown,Ukraine,48.3794,31.1656,20-07-2020,60767,1517,32397,26853,Europe,44.19010318,2.496420755,53.31347606,690
Unknown,United Arab Emirates,23.424076,53.847818,20-07-2020,57193,340,49621,7232,Eastern Mediterranean,12.6449041,0.594478345,86.76061756,271
Bermuda,United Kingdom,32.3078,-64.7505,20-07-2020,153,9,137,7,Europe,4.575163399,5.882352941,89.54248366,140
Cayman Islands,United Kingdom,19.3133,-81.2546,20-07-2020,203,1,200,2,Europe,0.985221675,0.492610837,98.52216749,50
Channel Islands,United Kingdom,49.3723,-2.3644,20-07-2020,583,47,529,7,Europe,1.200686106,8.061749571,90.73756432,380
Gibraltar,United Kingdom,36.1408,-5.3536,20-07-2020,180,0,180,0,Europe,0,0,100,-403
Isle of Man,United Kingdom,54.2361,-4.5481,20-07-2020,336,24,312,0,Europe,0,7.142857143,92.85714286,156
Montserrat,United Kingdom,16.742498,-62.187366,20-07-2020,12,1,10,1,Europe,8.333333333,8.333333333,83.33333333,-324
Unknown,United Kingdom,55.3781,-3.436,20-07-2020,295372,45312,0,250060,Europe,84.65934483,15.34065517,0,295360
Unknown,Uruguay,-32.5228,-55.7658,20-07-2020,1064,33,927,104,Americas,9.77443609,3.101503759,87.12406015,10
Unknown,US,40,-100,20-07-2020,3834677,141025,1160087,2533565,Americas,66.06984108,3.677623956,30.25253496,61417
Unknown,Uzbekistan,41.377491,64.585262,20-07-2020,17149,90,9387,7672,Europe,44.73730247,0.524811942,54.73788559,397
Unknown,Venezuela,6.4238,-66.5897,20-07-2020,12334,116,6844,5374,Americas,43.5706178,0.940489703,55.48889249,443
Unknown,Vietnam,14.058324,108.277199,20-07-2020,384,0,360,24,Western Pacific,6.25,0,93.75,1
Unknown,Zambia,-13.133897,27.849332,20-07-2020,3326,128,1620,1578,Africa,47.44437763,3.848466627,48.70715574,346
Unknown,Zimbabwe,-19.015438,29.154857,20-07-2020,1713,26,472,1215,Africa,70.92819615,1.51780502,27.55399883,102
Unknown,Dominica,15.415,-61.371,20-07-2020,18,0,18,0,Americas,0,0,100,0
Unknown,Grenada,12.1165,-61.679,20-07-2020,23,0,23,0,Americas,0,0,100,0
Unknown,Mozambique,-18.665695,35.529562,20-07-2020,1507,11,0,1496,Africa,99.27007299,0.729927007,0,16
Unknown,Syria,34.802075,38.996815,20-07-2020,522,29,0,493,Eastern Mediterranean,94.44444444,5.555555556,0,26
Unknown,Timor-Leste,-8.874217,125.727539,20-07-2020,24,0,0,24,South-East Asia,100,0,0,0
Unknown,Belize,17.1899,-88.4976,20-07-2020,40,2,22,16,Americas,40,5,55,0
Unknown,Laos,19.85627,102.495496,20-07-2020,19,0,19,0,Western Pacific,0,0,100,0
Unknown,Libya,26.3351,17.228331,20-07-2020,1980,49,441,1490,Eastern Mediterranean,75.25252525,2.474747475,22.27272727,114
Unknown,West Bank and Gaza,31.9522,35.2332,20-07-2020,8916,63,1921,6932,Eastern Mediterranean,77.747869,0.706594886,21.54553611,367
Unknown,Guinea-Bissau,11.8037,-15.1804,20-07-2020,1949,26,803,1120,Africa,57.46536685,1.334017445,41.2006157,0
Unknown,Mali,17.570692,-3.996166,20-07-2020,2475,121,1851,503,Africa,20.32323232,4.888888889,74.78787879,0
Unknown,Saint Kitts and Nevis,17.357822,-62.782998,20-07-2020,17,0,15,2,Americas,11.76470588,0,88.23529412,0
Northwest Territories,Canada,64.8255,-124.8457,20-07-2020,5,0,0,5,Americas,100,0,0,-957
Yukon,Canada,64.2823,-135,20-07-2020,13,0,0,13,Americas,100,0,0,8
Unknown,Kosovo,42.602636,20.902977,20-07-2020,5877,139,3069,2669,Europe,45.41432704,2.365152289,52.22052067,142
Unknown,Burma,21.9162,95.956,20-07-2020,341,6,278,57,South-East Asia,16.71554252,1.759530792,81.52492669,0
Anguilla,United Kingdom,18.2206,-63.0686,20-07-2020,3,0,3,0,Europe,0,0,100,-295369
British Virgin Islands,United Kingdom,18.4207,-64.64,20-07-2020,8,1,7,0,Europe,0,12.5,87.5,5
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,20-07-2020,81,2,22,57,Europe,70.37037037,2.469135802,27.16049383,73
Unknown,Botswana,-22.3285,24.6849,20-07-2020,522,1,48,473,Africa,90.61302682,0.191570881,9.195402299,0
Unknown,Burundi,-3.3731,29.9189,20-07-2020,322,1,207,114,Africa,35.40372671,0.310559006,64.28571429,12
Unknown,Sierra Leone,8.460555,-11.779889,20-07-2020,1711,66,1261,384,Africa,22.44301578,3.857393337,73.69959088,0
Unknown,Malawi,-13.2543,34.3015,20-07-2020,2992,62,1153,1777,Africa,59.39171123,2.072192513,38.53609626,85
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,20-07-2020,13,0,13,0,Europe,0,0,100,-68
Saint Pierre and Miquelon,France,46.8852,-56.3159,20-07-2020,4,0,1,3,Europe,75,0,25,-203238
Unknown,South Sudan,6.877,31.307,20-07-2020,2211,45,1175,991,Africa,44.82134781,2.035278155,53.14337404,11
Unknown,Western Sahara,24.2155,-12.8858,20-07-2020,10,1,8,1,Africa,10,10,80,0
Unknown,Sao Tome and Principe,0.1864,6.6131,20-07-2020,746,14,536,196,Africa,26.27345845,1.876675603,71.84986595,0
Unknown,Yemen,15.552727,48.516388,20-07-2020,1619,447,714,458,Eastern Mediterranean,28.28906733,27.60963558,44.1012971,13
Unknown,Comoros,-11.6455,43.3333,20-07-2020,334,7,313,14,Africa,4.191616766,2.095808383,93.71257485,0
Unknown,Tajikistan,38.861,71.2761,20-07-2020,6921,57,5629,1235,Europe,17.84424216,0.823580407,81.33217743,43
Unknown,Lesotho,-29.61,28.2336,20-07-2020,359,6,69,284,Africa,79.1086351,1.671309192,19.22005571,0
Unknown,Afghanistan,33.93911,67.709953,21-07-2020,35615,1186,23741,10688,Eastern Mediterranean,30.00982732,3.33005756,66.66011512,89
Unknown,Albania,41.1533,20.1683,21-07-2020,4290,117,2397,1776,Europe,41.3986014,2.727272727,55.87412587,119
Unknown,Algeria,28.0339,1.6596,21-07-2020,24278,1100,16646,6532,Africa,26.90501689,4.530850976,68.56413214,587
Unknown,Andorra,42.5063,1.5218,21-07-2020,884,52,803,29,Europe,3.280542986,5.882352941,90.83710407,0
Unknown,Angola,-11.2027,17.8739,21-07-2020,779,30,221,528,Africa,67.77920411,3.851091142,28.36970475,30
Unknown,Antigua and Barbuda,17.0608,-61.7964,21-07-2020,76,3,57,16,Americas,21.05263158,3.947368421,75,0
Unknown,Argentina,-38.4161,-63.6167,21-07-2020,136118,2490,58598,75030,Americas,55.12129182,1.82929517,43.04941301,5344
Unknown,Armenia,40.0691,45.0382,21-07-2020,35254,662,24206,10386,Europe,29.46048675,1.877801101,68.66171215,273
Australian Capital Territory,Australia,-35.4735,149.0124,21-07-2020,113,3,107,3,Western Pacific,2.654867257,2.654867257,94.69026549,-538
New South Wales,Australia,-33.8688,151.2093,21-07-2020,3614,49,2988,577,Western Pacific,15.96568899,1.355838406,82.67847261,3501
Northern Territory,Australia,-12.4634,130.8456,21-07-2020,31,0,30,1,Western Pacific,3.225806452,0,96.77419355,-3583
Queensland,Australia,-27.4698,153.0251,21-07-2020,1073,6,1062,5,Western Pacific,0.465983225,0.55917987,98.97483691,1042
South Australia,Australia,-34.9285,138.6007,21-07-2020,444,4,440,0,Western Pacific,0,0.900900901,99.0990991,-629
Tasmania,Australia,-42.8821,147.3272,21-07-2020,229,13,215,1,Western Pacific,0.436681223,5.676855895,93.88646288,-215
Victoria,Australia,-37.8136,144.9631,21-07-2020,6739,44,3078,3617,Western Pacific,53.67265173,0.652915863,45.67443241,6510
Western Australia,Australia,-31.9505,115.8605,21-07-2020,651,9,625,17,Western Pacific,2.611367127,1.382488479,96.00614439,-6088
Unknown,Austria,47.5162,14.5501,21-07-2020,19827,710,17716,1401,Europe,7.066121955,3.580975438,89.35290261,84
Unknown,Azerbaijan,40.1431,47.5769,21-07-2020,28242,376,19939,7927,Europe,28.06812549,1.331350471,70.60052404,352
Unknown,Bahamas,25.025885,-78.035889,21-07-2020,194,11,91,92,Americas,47.42268041,5.670103093,46.90721649,20
Unknown,Bahrain,26.0275,50.55,21-07-2020,37316,129,33455,3732,Eastern Mediterranean,10.00107193,0.345696216,89.65323186,380
Unknown,Bangladesh,23.685,90.3563,21-07-2020,210510,2709,115397,92404,South-East Asia,43.89530189,1.286874733,54.81782338,3057
Unknown,Barbados,13.1939,-59.5432,21-07-2020,106,7,91,8,Americas,7.547169811,6.603773585,85.8490566,0
Unknown,Belarus,53.7098,27.9534,21-07-2020,66348,507,58592,7249,Europe,10.92572497,0.76415265,88.31012239,135
Unknown,Belgium,50.8333,4.469936,21-07-2020,64258,9805,17330,37123,Europe,57.77179495,15.25880046,26.96940459,164
Unknown,Benin,9.3077,2.3158,21-07-2020,1602,31,782,789,Africa,49.25093633,1.935081149,48.81398252,0
Unknown,Bhutan,27.5142,90.4336,21-07-2020,92,0,83,9,South-East Asia,9.782608696,0,90.2173913,2
Unknown,Bolivia,-16.2902,-63.5887,21-07-2020,62357,2273,19290,40794,Americas,65.42008115,3.645140081,30.93477877,1366
Unknown,Bosnia and Herzegovina,43.9159,17.6791,21-07-2020,8787,264,4003,4520,Europe,51.43962672,3.004438375,45.5559349,308
Unknown,Brazil,-14.235,-51.9253,21-07-2020,2159654,81487,1555339,522828,Americas,24.2088779,3.773150699,72.0179714,41008
Unknown,Brunei,4.5353,114.7277,21-07-2020,141,3,138,0,Western Pacific,0,2.127659574,97.87234043,0
Unknown,Bulgaria,42.7339,25.4858,21-07-2020,9254,313,4521,4420,Europe,47.76312946,3.382321158,48.85454938,325
Unknown,Burkina Faso,12.2383,-1.5616,21-07-2020,1065,53,901,111,Africa,10.42253521,4.976525822,84.60093897,0
Unknown,Cabo Verde,16.5388,-23.0418,21-07-2020,2107,21,1100,986,Africa,46.79639298,0.996677741,52.20692928,36
Unknown,Cambodia,11.55,104.9167,21-07-2020,197,0,140,57,Western Pacific,28.93401015,0,71.06598985,26
Unknown,Cameroon,3.848,11.5021,21-07-2020,16522,382,13728,2412,Africa,14.59871686,2.312068757,83.08921438,365
Alberta,Canada,53.9333,-116.5765,21-07-2020,9728,172,0,9556,Americas,98.23190789,1.768092105,0,9715
British Columbia,Canada,53.7267,-127.6476,21-07-2020,3328,189,0,3139,Americas,94.32091346,5.679086538,0,-6400
Manitoba,Canada,53.7609,-98.8139,21-07-2020,366,7,0,359,Americas,98.08743169,1.912568306,0,-2962
New Brunswick,Canada,46.5653,-66.4619,21-07-2020,170,2,0,168,Americas,98.82352941,1.176470588,0,-196
Newfoundland and Labrador,Canada,53.1355,-57.6604,21-07-2020,263,3,0,260,Americas,98.85931559,1.140684411,0,93
Nova Scotia,Canada,44.682,-63.7443,21-07-2020,1067,63,0,1004,Americas,94.09559513,5.904404873,0,804
Ontario,Canada,51.2538,-85.3232,21-07-2020,39718,2798,0,36920,Americas,92.95533511,7.044664887,0,38651
Prince Edward Island,Canada,46.5107,-63.4168,21-07-2020,36,0,0,36,Americas,100,0,0,-39682
Quebec,Canada,52.9399,-73.5491,21-07-2020,57796,5658,0,52138,Americas,90.21039518,9.789604817,0,57760
Saskatchewan,Canada,52.9399,-106.4509,21-07-2020,970,15,0,955,Americas,98.45360825,1.546391753,0,-56826
Unknown,Central African Republic,6.6111,20.9394,21-07-2020,4561,55,1411,3095,Africa,67.85792589,1.205875904,30.9361982,13
Unknown,Chad,15.4542,18.7322,21-07-2020,889,75,803,11,Africa,1.237345332,8.436445444,90.32620922,0
Unknown,Chile,-35.6751,-71.543,21-07-2020,334683,8677,306816,19190,Americas,5.733783909,2.592602552,91.67361354,1654
Anhui,China,31.8257,117.2264,21-07-2020,991,6,985,0,Western Pacific,0,0.605449041,99.39455096,-279
Beijing,China,40.1824,116.4142,21-07-2020,929,9,833,87,Western Pacific,9.364908504,0.968783638,89.66630786,-62
Chongqing,China,30.0572,107.874,21-07-2020,583,6,576,1,Western Pacific,0.171526587,1.02915952,98.79931389,-346
Fujian,China,26.0789,117.9874,21-07-2020,364,1,361,2,Western Pacific,0.549450549,0.274725275,99.17582418,-219
Gansu,China,35.7518,104.2861,21-07-2020,167,2,165,0,Western Pacific,0,1.19760479,98.80239521,-197
Guangdong,China,23.3417,113.4244,21-07-2020,1661,8,1637,16,Western Pacific,0.963275135,0.481637568,98.5550873,1494
Guangxi,China,23.8298,108.7881,21-07-2020,255,2,252,1,Western Pacific,0.392156863,0.784313725,98.82352941,-1406
Guizhou,China,26.8154,106.8748,21-07-2020,147,2,145,0,Western Pacific,0,1.360544218,98.63945578,-108
Hainan,China,19.1959,109.7453,21-07-2020,171,6,165,0,Western Pacific,0,3.50877193,96.49122807,24
Hebei,China,39.549,116.1306,21-07-2020,349,6,0,343,Western Pacific,98.28080229,1.719197708,0,178
Heilongjiang,China,47.862,127.7615,21-07-2020,947,13,934,0,Western Pacific,0,1.372756072,98.62724393,598
Henan,China,37.8957,114.9042,21-07-2020,1276,22,0,1254,Western Pacific,98.27586207,1.724137931,0,329
Hong Kong,China,22.3,114.2,21-07-2020,1958,14,1324,620,Western Pacific,31.66496425,0.715015322,67.62002043,682
Hubei,China,30.9756,112.2707,21-07-2020,68135,4512,63623,0,Western Pacific,0,6.622147208,93.37785279,66177
Hunan,China,27.6104,111.7088,21-07-2020,1019,4,1015,0,Western Pacific,0,0.392541708,99.60745829,-67116
Inner Mongolia,China,44.0935,113.9448,21-07-2020,249,1,237,11,Western Pacific,4.417670683,0.401606426,95.18072289,-770
Jiangsu,China,32.9711,119.455,21-07-2020,654,0,654,0,Western Pacific,0,0,100,405
Jiangxi,China,27.614,115.7221,21-07-2020,932,1,931,0,Western Pacific,0,0.107296137,99.89270386,278
Jilin,China,43.6661,126.1923,21-07-2020,155,2,153,0,Western Pacific,0,1.290322581,98.70967742,-777
Liaoning,China,41.2956,122.6085,21-07-2020,164,2,157,5,Western Pacific,3.048780488,1.219512195,95.73170732,9
Macau,China,22.1667,113.55,21-07-2020,46,0,46,0,Western Pacific,0,0,100,-118
Ningxia,China,37.2692,106.1655,21-07-2020,75,0,75,0,Western Pacific,0,0,100,29
Qinghai,China,35.7452,95.9956,21-07-2020,18,0,18,0,Western Pacific,0,0,100,-57
Shaanxi,China,35.1917,108.8701,21-07-2020,322,3,316,3,Western Pacific,0.931677019,0.931677019,98.13664596,304
Shandong,China,36.3427,118.1498,21-07-2020,798,7,785,6,Western Pacific,0.751879699,0.877192982,98.37092732,476
Shanghai,China,31.202,121.4491,21-07-2020,737,7,709,21,Western Pacific,2.849389417,0.949796472,96.20081411,-61
Shanxi,China,37.5777,112.2922,21-07-2020,201,0,198,3,Western Pacific,1.492537313,0,98.50746269,-536
Sichuan,China,30.6171,102.7103,21-07-2020,603,3,593,7,Western Pacific,1.160862355,0.497512438,98.34162521,402
Tianjin,China,39.3054,117.323,21-07-2020,203,3,195,5,Western Pacific,2.463054187,1.477832512,96.0591133,-400
Tibet,China,31.6927,88.0924,21-07-2020,1,0,1,0,Western Pacific,0,0,100,-202
Xinjiang,China,41.1129,85.2401,21-07-2020,140,3,73,64,Western Pacific,45.71428571,2.142857143,52.14285714,139
Yunnan,China,24.974,101.487,21-07-2020,188,2,185,1,Western Pacific,0.531914894,1.063829787,98.40425532,48
Zhejiang,China,29.1832,120.0934,21-07-2020,1270,1,1267,2,Western Pacific,0.157480315,0.078740157,99.76377953,1082
Unknown,Colombia,4.5709,-74.2973,21-07-2020,211038,7166,98840,105032,Americas,49.76923587,3.395597001,46.83516713,7033
Unknown,Congo (Brazzaville),-0.228,15.8277,21-07-2020,2851,50,666,2135,Africa,74.88600491,1.753770607,23.36022448,0
Unknown,Congo (Kinshasa),-4.0383,21.7587,21-07-2020,8534,196,4528,3810,Africa,44.64494961,2.296695571,53.05835482,91
Unknown,Costa Rica,9.7489,-83.7534,21-07-2020,11811,68,3194,8549,Americas,72.3816781,0.575734485,27.04258742,277
Unknown,Cote d'Ivoire,7.54,-5.5471,21-07-2020,14531,93,8857,5581,Africa,38.4075425,0.640011011,60.95244649,219
Unknown,Croatia,45.1,15.2,21-07-2020,4422,123,3183,1116,Europe,25.23744912,2.781546811,71.98100407,52
Unknown,Cuba,21.521757,-77.781167,21-07-2020,2449,87,2321,41,Americas,1.674152715,3.552470396,94.77337689,3
Unknown,Cyprus,35.1264,33.4299,21-07-2020,1040,19,847,174,Europe,16.73076923,1.826923077,81.44230769,2
Unknown,Czechia,49.8175,15.473,21-07-2020,14324,360,8918,5046,Europe,35.22759006,2.513264451,62.25914549,226
Faroe Islands,Denmark,61.8926,-6.9118,21-07-2020,191,0,188,3,Europe,1.570680628,0,98.42931937,-13071
Greenland,Greenland,71.7069,-42.6043,21-07-2020,13,0,13,0,Europe,0,0,100,0
Unknown,Denmark,56.2639,9.5018,21-07-2020,13302,611,12261,430,Europe,3.232596602,4.593294241,92.17410916,13111
Unknown,Djibouti,11.8251,42.5903,21-07-2020,5027,56,4884,87,Eastern Mediterranean,1.730654466,1.113984484,97.15536105,7
Unknown,Dominican Republic,18.7357,-70.1627,21-07-2020,54797,999,25976,27822,Americas,50.77285253,1.823092505,47.40405497,841
Unknown,Ecuador,-1.8312,-78.1834,21-07-2020,76217,5366,32725,38126,Americas,50.02296076,7.040424052,42.93661519,1597
Unknown,Egypt,26.820553,30.802498,21-07-2020,89078,4399,29473,55206,Eastern Mediterranean,61.9748984,4.938368621,33.08673298,676
Unknown,El Salvador,13.7942,-88.8965,21-07-2020,12582,352,6965,5265,Americas,41.84549356,2.797647433,55.356859,375
Unknown,Equatorial Guinea,1.6508,10.2679,21-07-2020,3071,51,842,2178,Africa,70.92152393,1.660696841,27.41777923,0
Unknown,Eritrea,15.1794,39.7823,21-07-2020,251,0,155,96,Africa,38.24701195,0,61.75298805,0
Unknown,Estonia,58.5953,25.0136,21-07-2020,2022,69,1912,41,Europe,2.027695351,3.412462908,94.55984174,1
Unknown,Eswatini,-26.5225,31.4659,21-07-2020,1894,24,855,1015,Africa,53.59028511,1.267159451,45.14255544,68
Unknown,Ethiopia,9.145,40.4897,21-07-2020,11072,180,5448,5444,Africa,49.16907514,1.625722543,49.20520231,865
Unknown,Fiji,-17.7134,178.065,21-07-2020,27,0,18,9,Western Pacific,33.33333333,0,66.66666667,0
Unknown,Finland,61.92411,25.748151,21-07-2020,7351,328,6880,143,Europe,1.945313563,4.461977962,93.59270848,11
French Guiana,France,3.9339,-53.1258,21-07-2020,6851,39,4996,1816,Europe,26.50707926,0.569259962,72.92366078,6847
French Polynesia,France,-17.6797,149.4068,21-07-2020,62,0,60,2,Europe,3.225806452,0,96.77419355,-6789
Guadeloupe,France,16.265,-61.551,21-07-2020,195,14,172,9,Europe,4.615384615,7.179487179,88.20512821,133
Mayotte,France,-12.8275,45.166244,21-07-2020,2824,38,2614,172,Europe,6.090651558,1.345609065,92.56373938,2629
New Caledonia,France,-20.904305,165.618042,21-07-2020,22,0,21,1,Europe,4.545454545,0,95.45454545,-2802
Reunion,France,-21.1151,55.5364,21-07-2020,639,3,472,164,Europe,25.66510172,0.469483568,73.86541471,617
Saint Barthelemy,France,17.9,-62.8333,21-07-2020,6,0,6,0,Europe,0,0,100,-633
St Martin,France,18.0708,-63.0501,21-07-2020,46,3,39,4,Europe,8.695652174,6.52173913,84.7826087,40
Martinique,France,14.6415,-61.0242,21-07-2020,262,15,98,149,Europe,56.87022901,5.72519084,37.40458015,216
Unknown,France,46.2276,2.2137,21-07-2020,203696,30056,71382,102258,Europe,50.20128034,14.75532166,35.043398,203434
Unknown,Gabon,-0.8037,11.6094,21-07-2020,6433,46,4034,2353,Africa,36.57702472,0.715062957,62.70791233,0
Unknown,Gambia,13.4432,-15.3101,21-07-2020,112,4,57,51,Africa,45.53571429,3.571428571,50.89285714,0
Unknown,Georgia,42.3154,43.3569,21-07-2020,1049,16,903,130,Europe,12.392755,1.525262154,86.08198284,10
Unknown,Germany,51.165691,10.451526,21-07-2020,203717,9099,188221,6397,Europe,3.140140489,4.466490278,92.39336923,392
Unknown,Ghana,7.9465,-1.0232,21-07-2020,28989,153,25331,3505,Africa,12.09079306,0.527786402,87.38142054,559
Unknown,Greece,39.0742,21.8243,21-07-2020,4048,197,1374,2477,Europe,61.19071146,4.866600791,33.94268775,36
Unknown,Guatemala,15.7835,-90.2308,21-07-2020,40229,1531,26685,12013,Americas,29.86154267,3.805712297,66.33274503,1190
Unknown,Guinea,9.9456,-9.6966,21-07-2020,6652,41,5771,840,Africa,12.62778112,0.616355983,86.7558629,62
Unknown,Guyana,4.860416,-58.93018,21-07-2020,339,19,163,157,Americas,46.31268437,5.604719764,48.08259587,2
Unknown,Haiti,18.9712,-72.2852,21-07-2020,7100,151,4095,2854,Americas,40.1971831,2.126760563,57.67605634,47
Unknown,Holy See,41.9029,12.4534,21-07-2020,12,0,12,0,Europe,0,0,100,0
Unknown,Honduras,15.2,-86.2419,21-07-2020,35345,988,4144,30213,Americas,85.48026595,2.795303438,11.72443061,734
Unknown,Hungary,47.1625,19.5033,21-07-2020,4347,596,3257,494,Europe,11.36415919,13.71060501,74.92523579,8
Unknown,Iceland,64.9631,-19.0208,21-07-2020,1839,10,1821,8,Europe,0.435019032,0.54377379,99.02120718,0
Unknown,India,20.593684,78.96288,21-07-2020,1193078,28732,753050,411296,South-East Asia,34.47352143,2.408224777,63.11825379,37740
Unknown,Indonesia,-0.7893,113.9213,21-07-2020,89869,4320,48466,37083,South-East Asia,41.2633945,4.806996851,53.92960865,1655
Unknown,Iran,32.427908,53.688046,21-07-2020,278827,14634,242351,21842,Eastern Mediterranean,7.833531186,5.248415684,86.91805313,2625
Unknown,Iraq,33.223191,43.679291,21-07-2020,97159,3950,64950,28259,Eastern Mediterranean,29.08531376,4.06550088,66.84918536,2466
Unknown,Ireland,53.1424,-7.6921,21-07-2020,25802,1753,23364,685,Europe,2.654832959,6.794046973,90.55112007,36
Unknown,Israel,31.046051,34.851612,21-07-2020,54042,425,22743,30874,Europe,57.12963991,0.786425373,42.08393472,2039
Unknown,Italy,41.87194,12.56738,21-07-2020,244752,35073,197431,12248,Europe,5.004249199,14.33001569,80.66573511,128
Unknown,Jamaica,18.1096,-77.2975,21-07-2020,810,10,709,91,Americas,11.2345679,1.234567901,87.5308642,1
Unknown,Japan,36.204824,138.252924,21-07-2020,26463,988,20001,5474,Western Pacific,20.68548539,3.733514719,75.58099989,757
Unknown,Jordan,31.24,36.51,21-07-2020,1113,11,1034,68,Eastern Mediterranean,6.109613657,0.988319856,92.90206649,-110
Unknown,Kazakhstan,48.0196,66.9237,21-07-2020,75153,585,46790,27778,Europe,36.96193099,0.778412039,62.25965697,1685
Unknown,Kenya,-0.0236,37.9062,21-07-2020,14168,250,6258,7660,Africa,54.06549972,1.764539808,44.16996047,397
Unknown,South Korea,35.907757,127.766922,21-07-2020,13879,297,12698,884,Western Pacific,6.369334966,2.139923626,91.49074141,63
Unknown,Kuwait,29.31166,47.481766,21-07-2020,60434,412,50919,9103,Eastern Mediterranean,15.06271304,0.681735447,84.25555151,671
Unknown,Kyrgyzstan,41.20438,74.766098,21-07-2020,28251,1079,14776,12396,Europe,43.87809281,3.819333829,52.30257336,1108
Unknown,Latvia,56.8796,24.6032,21-07-2020,1193,31,1045,117,Europe,9.807208718,2.598491199,87.59430008,1
Unknown,Lebanon,33.8547,35.8623,21-07-2020,2980,41,1577,1362,Eastern Mediterranean,45.70469799,1.375838926,52.91946309,75
Unknown,Liberia,6.428055,-9.429499,21-07-2020,1108,70,575,463,Africa,41.78700361,6.317689531,51.89530686,1
Unknown,Liechtenstein,47.14,9.55,21-07-2020,86,1,83,2,Europe,2.325581395,1.162790698,96.51162791,0
Unknown,Lithuania,55.1694,23.8813,21-07-2020,1949,80,1601,268,Europe,13.75064135,4.104669061,82.14468958,2
Unknown,Luxembourg,49.8153,6.1296,21-07-2020,5725,111,4479,1135,Europe,19.82532751,1.938864629,78.23580786,86
Unknown,Madagascar,-18.766947,46.869107,21-07-2020,7548,65,4286,3197,Africa,42.35559089,0.861155273,56.78325384,395
Unknown,Malaysia,4.210484,101.975766,21-07-2020,8815,123,8562,130,Western Pacific,1.474758934,1.395348837,97.12989223,15
Unknown,Maldives,3.2028,73.2207,21-07-2020,3044,15,2397,632,South-East Asia,20.76215506,0.492772668,78.74507227,45
Unknown,Malta,35.9375,14.3754,21-07-2020,677,9,664,4,Europe,0.59084195,1.329394387,98.07976366,0
Unknown,Mauritania,21.0079,-10.9408,21-07-2020,5985,155,3826,2004,Africa,33.48370927,2.589807853,63.92648287,62
Unknown,Mauritius,-20.348404,57.552152,21-07-2020,343,10,332,1,Africa,0.29154519,2.915451895,96.79300292,0
Unknown,Mexico,23.6345,-102.5528,21-07-2020,356255,40400,267407,48448,Americas,13.59924773,11.34019172,75.06056055,6859
Unknown,Moldova,47.4116,28.3699,21-07-2020,21442,707,14599,6136,Europe,28.61673351,3.297267046,68.08599944,327
Unknown,Monaco,43.7333,7.4167,21-07-2020,111,4,100,7,Europe,6.306306306,3.603603604,90.09009009,2
Unknown,Mongolia,46.8625,103.8467,21-07-2020,287,0,213,74,Western Pacific,25.78397213,0,74.21602787,0
Unknown,Montenegro,42.708678,19.37439,21-07-2020,2381,35,426,1920,Europe,80.63838723,1.469970601,17.89164217,193
Unknown,Morocco,31.7917,-7.0926,21-07-2020,17742,280,15389,2073,Eastern Mediterranean,11.68413933,1.578176079,86.73768459,180
Unknown,Namibia,-22.9576,18.4904,21-07-2020,1366,7,57,1302,Africa,95.3147877,0.512445095,4.172767204,22
Unknown,Nepal,28.1667,84.25,21-07-2020,17994,40,12477,5477,South-East Asia,30.43792375,0.222296321,69.33977993,150
Aruba,Netherlands,12.5211,-69.9683,21-07-2020,117,3,100,14,Europe,11.96581197,2.564102564,85.47008547,-51793
Curacao,Netherlands,12.1696,-68.99,21-07-2020,28,1,24,3,Europe,10.71428571,3.571428571,85.71428571,-89
Sint Maarten,Netherlands,18.0425,-63.0548,21-07-2020,79,15,63,1,Europe,1.265822785,18.98734177,79.74683544,51
Unknown,Netherlands,52.1326,5.2913,21-07-2020,52073,6136,0,45937,Europe,88.21654216,11.78345784,0,51994
Unknown,New Zealand,-40.9006,174.886,21-07-2020,1555,22,1506,27,Western Pacific,1.736334405,1.414790997,96.8488746,0
Unknown,Nicaragua,12.865416,-85.207229,21-07-2020,3439,108,2492,839,Americas,24.39662693,3.140447805,72.46292527,292
Unknown,Niger,17.607789,8.081666,21-07-2020,1113,69,1018,26,Africa,2.336028751,6.199460916,91.46451033,8
Unknown,Nigeria,9.082,8.6753,21-07-2020,37801,805,15677,21319,Africa,56.39797889,2.129573292,41.47244782,576
Unknown,North Macedonia,41.6086,21.7453,21-07-2020,9412,432,4940,4040,Europe,42.9239269,4.589885253,52.48618785,163
